,Masindi,Lira
0,6.064285957152308,6.127782268711434
1,6.070042738305509,6.134167266475048
2,6.068293011053473,6.113288904229075
3,6.054682991384673,5.916346207485212
4,6.056735343862079,5.913377628912518
5,6.052104707506678,6.018087822228424
6,6.052130773563463,6.048795584257324
7,6.1069795792240145,6.077253398958814
8,6.10306056731719,6.10306056731719
9,6.095489048077792,6.107490235687481
10,6.077143615658899,6.091433353388879
11,6.173519819667611,6.065581982995484
12,6.142057985848633,5.957754267850688
13,6.133074570711704,5.982228586555577
14,6.141759257364711,5.9929257809521905
15,6.136612844860007,6.018087694141735
16,6.135574564806038,6.048850040998103
17,6.134535205606046,5.985938280661479
18,6.127784079959406,6.039157628594478
19,6.124489577113207,6.067679170932938
20,6.121292687066978,6.186263000457503
21,6.113643140753075,6.193265832765308
22,6.161144161349006,6.052053768235239
23,6.202184605937016,6.045018242280258
24,6.354372984576003,6.052320971841269
25,6.361349334856827,5.938288464858283
26,6.124503715111705,5.871499740494358
27,6.122483898456167,5.676134973936596
28,6.123622512423043,5.717663699046889
29,6.118333395413176,5.788285692873584
30,6.116939383429103,5.791668993331471
31,6.1101261299601,5.784779888087635
32,6.108122953880963,5.781213564324757
33,6.104634076604516,5.779707830980365
34,6.09294639019578,5.768065010758233
35,6.096754435110813,5.50906796558977
36,6.096423615231827,5.558069444036266
37,6.093598919155624,5.686633435672225
38,5.913047367970069,5.692598025739551
39,5.902456860672624,5.724977928354456
40,5.842409381144868,5.76750807297175
41,5.839799265618317,5.802952992232351
42,5.839995909933781,5.834827939775338
43,5.902478211810154,5.859288279059743
44,5.828507432588327,5.864225515190406
45,5.8876329296930106,5.9515600169992435
46,5.8852374373691445,5.980769864090709
47,5.91239643131641,6.002530556671921
48,6.287738756600155,6.1748594085283015
49,6.253849702009266,6.2063025460794305
50,6.379122069505014,6.251620427969974
51,6.305033192846769,6.241069669764819
52,6.343399460271448,6.235529533008196
53,6.350019156170734,6.316733178537267
54,6.386200734524484,6.426908109295631
